subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0015813	primary cutaneous marginal zone B-cell lymphoma	skos:exactMatch	Orphanet:178536	Primary cutaneous marginal zone B-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0015814	primary cutaneous follicle center lymphoma	skos:exactMatch	Orphanet:178540	Primary cutaneous follicle center lymphoma	semapv:UnspecifiedMatching
MONDO:0015816	indolent primary cutaneous T-cell lymphoma	skos:exactMatch	Orphanet:178548	Indolent primary cutaneous T-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0015817	obsolete aggressive primary cutaneous T-cell lymphoma	skos:exactMatch	Orphanet:178551	Aggressive primary cutaneous T-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0015818	obsolete aggressive primary cutaneous B-cell lymphoma	skos:exactMatch	Orphanet:178554	Aggressive primary cutaneous B-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0015819	indolent primary cutaneous B-cell lymphoma	skos:exactMatch	Orphanet:178557	Indolent primary cutaneous B-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0015820	primary cutaneous B-cell lymphoma	skos:exactMatch	Orphanet:178563	Primary cutaneous B-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0015821	mycosis fungoides and variants	skos:exactMatch	Orphanet:178566	Mycosis fungoides and variants	semapv:UnspecifiedMatching
MONDO:0015822	obsolete acquired neutropenia	skos:exactMatch	Orphanet:178996	Acquired neutropenia	semapv:UnspecifiedMatching
MONDO:0015823	obsolete primary immunodeficiency due to a defect in adaptive immunity	skos:exactMatch	Orphanet:179006	Primary immunodeficiency due to a defect in adaptive immunity	semapv:UnspecifiedMatching
MONDO:0015824	oculomaxillofacial dysostosis	skos:exactMatch	Orphanet:1794	Oculomaxillofacial dysostosis	semapv:UnspecifiedMatching
MONDO:0015825	obsolete obesity due to congenital leptin resistance	skos:exactMatch	Orphanet:179490	Obesity due to congenital leptin resistance	semapv:UnspecifiedMatching
MONDO:0015826	autosomal dominant spondylocostal dysostosis	skos:exactMatch	Orphanet:1797	Autosomal dominant spondylocostal dysostosis	semapv:UnspecifiedMatching
MONDO:0015827	distal renal tubular acidosis	skos:exactMatch	OMIMPS:179800	Distal renal tubular acidosis	semapv:UnspecifiedMatching
MONDO:0015827	distal renal tubular acidosis	skos:exactMatch	Orphanet:18	Distal renal tubular acidosis	semapv:UnspecifiedMatching
MONDO:0015828	obsolete uterovaginal malformation	skos:exactMatch	Orphanet:180062	Uterovaginal malformation	semapv:UnspecifiedMatching
MONDO:0015829	obsolete non-syndromic uterovaginal malformation	skos:exactMatch	Orphanet:180065	Non-syndromic uterovaginal malformation	semapv:UnspecifiedMatching
MONDO:0015830	partial bilateral aplasia of the mullerian ducts	skos:exactMatch	Orphanet:180068	Partial bilateral aplasia of the Müllerian ducts	semapv:UnspecifiedMatching
MONDO:0015831	unilateral aplasia of the mullerian ducts	skos:exactMatch	Orphanet:180071	Unilateral aplasia of the Müllerian ducts	semapv:UnspecifiedMatching
MONDO:0015832	true unicornuate uterus	skos:exactMatch	Orphanet:180074	True unicornuate uterus	semapv:UnspecifiedMatching
MONDO:0015833	pseudounicornuate uterus	skos:exactMatch	Orphanet:180079	Pseudounicornuate uterus	semapv:UnspecifiedMatching
MONDO:0015834	didelphys uterus	skos:exactMatch	Orphanet:180086	Didelphys uterus	semapv:UnspecifiedMatching
MONDO:0015835	Bicervical bicornuate uterus and blind hemivagina	skos:exactMatch	Orphanet:180106	Bicervical bicornuate uterus and blind hemivagina	semapv:UnspecifiedMatching
MONDO:0015836	Bicervical bicornuate uterus with patent cervix and vagina	skos:exactMatch	Orphanet:180111	Bicervical bicornuate uterus with patent cervix and vagina	semapv:UnspecifiedMatching
MONDO:0015837	obsolete Unicervical bicornuate uterus	skos:exactMatch	Orphanet:180114	Unicervical bicornuate uterus	semapv:UnspecifiedMatching
MONDO:0015839	septate uterus	skos:exactMatch	Orphanet:180122	Septate uterus	semapv:UnspecifiedMatching
MONDO:0015840	complete septate uterus	skos:exactMatch	Orphanet:180126	Complete septate uterus	semapv:UnspecifiedMatching
MONDO:0015841	partial septate uterus	skos:exactMatch	Orphanet:180129	Partial septate uterus	semapv:UnspecifiedMatching
MONDO:0015842	bicornuate uterus	skos:exactMatch	Orphanet:180134	Bicornuate uterus	semapv:UnspecifiedMatching
MONDO:0015843	uterine hypoplasia	skos:exactMatch	Orphanet:180139	Uterine hypoplasia	semapv:UnspecifiedMatching
MONDO:0015844	agenesis and aplasia of uterine body	skos:exactMatch	Orphanet:180142	Absence of uterine body	semapv:UnspecifiedMatching
MONDO:0015845	uterine cervical aplasia and agenesis	skos:exactMatch	Orphanet:180145	Uterine cervical aplasia and agenesis	semapv:UnspecifiedMatching
MONDO:0015846	obsolete syndromic uterovaginal malformation	skos:exactMatch	Orphanet:180148	Syndromic uterovaginal malformation	semapv:UnspecifiedMatching
MONDO:0015847	obsolete rare vaginal malformation	skos:exactMatch	Orphanet:180151	Rare vaginal malformation	semapv:UnspecifiedMatching
MONDO:0015848	obsolete septate vagina	skos:exactMatch	Orphanet:180154	Septate vagina	semapv:UnspecifiedMatching
MONDO:0015849	longitudinal vaginal septum	skos:exactMatch	Orphanet:180157	Longitudinal vaginal septum	semapv:UnspecifiedMatching
MONDO:0015850	transverse vaginal septum	skos:exactMatch	Orphanet:180160	Transverse vaginal septum	semapv:UnspecifiedMatching
MONDO:0015851	obsolete rare breast malformation	skos:exactMatch	Orphanet:180163	Rare breast malformation	semapv:UnspecifiedMatching
MONDO:0015852	obsolete excess breast volume or number	skos:exactMatch	Orphanet:180170	Excess breast volume or number	semapv:UnspecifiedMatching
MONDO:0015853	obsolete deficient breast volume or number	skos:exactMatch	Orphanet:180173	Deficient breast volume or number	semapv:UnspecifiedMatching
MONDO:0015854	supernumerary breasts	skos:exactMatch	Orphanet:180182	Supernumerary breasts	semapv:UnspecifiedMatching
MONDO:0015855	isolated congenital breast hypoplasia/aplasia	skos:exactMatch	OMIMPS:113700	Breasts and/or nipples, aplasia or hypoplasia of	semapv:UnspecifiedMatching
MONDO:0015855	isolated congenital breast hypoplasia/aplasia	skos:exactMatch	Orphanet:180188	Isolated congenital breast hypoplasia/aplasia	semapv:UnspecifiedMatching
MONDO:0015856	syndromic breast hypoplasia/aplasia	skos:exactMatch	Orphanet:180193	Syndromic breast hypoplasia/aplasia	semapv:UnspecifiedMatching
MONDO:0015857	obsolete rare non-malformative gynecologic or obstetric disease	skos:exactMatch	Orphanet:180199	Rare non-malformative gynecologic or obstetric disease	semapv:UnspecifiedMatching
MONDO:0015858	obsolete rare non-malformative breast disease	skos:exactMatch	Orphanet:180202	Rare non-malformative breast disease	semapv:UnspecifiedMatching
MONDO:0015859	obsolete rare non-malformative uterovaginal or vulvovaginal disease	skos:exactMatch	Orphanet:180205	Rare non-malformative uterovaginal or vulvovaginal disease	semapv:UnspecifiedMatching
MONDO:0015860	obsolete anomaly of puberty or/and menstrual cycle	skos:exactMatch	Orphanet:180208	Anomaly of puberty or/and menstrual cycle	semapv:UnspecifiedMatching
MONDO:0015861	obsolete rare uterine adnexal tumor	skos:exactMatch	Orphanet:180220	Rare uterine adnexal tumor	semapv:UnspecifiedMatching
MONDO:0015863	polyembryoma	skos:exactMatch	Orphanet:180229	Polyembryoma	semapv:UnspecifiedMatching
MONDO:0015864	mixed germ cell tumor	skos:exactMatch	Orphanet:180234	Mixed germ cell tumor	semapv:UnspecifiedMatching
MONDO:0015867	vaginal carcinoma	skos:exactMatch	Orphanet:180247	Vaginal carcinoma	semapv:UnspecifiedMatching
MONDO:0015868	obsolete rare breast tumor	skos:exactMatch	Orphanet:180250	Rare breast tumor	semapv:UnspecifiedMatching
MONDO:0015869	obsolete rare benign breast tumor	skos:exactMatch	Orphanet:180253	Rare benign breast tumor	semapv:UnspecifiedMatching
MONDO:0015870	obsolete rare malignant breast tumor	skos:exactMatch	Orphanet:180257	Rare malignant breast tumor	semapv:UnspecifiedMatching
MONDO:0015871	benign breast phyllodes tumor	skos:exactMatch	Orphanet:180261	Phyllodes tumor of the breast	semapv:UnspecifiedMatching
MONDO:0015873	Paget disease of the nipple	skos:exactMatch	Orphanet:180275	Paget disease of the nipple	semapv:UnspecifiedMatching
MONDO:0015875	obsolete rare non-malformative uterine adnexal disease	skos:exactMatch	Orphanet:180303	Rare non-malformative uterine adnexal disease	semapv:UnspecifiedMatching
MONDO:0015876	obsolete rare vulvovaginal tumor	skos:exactMatch	Orphanet:180312	Rare vulvovaginal tumor	semapv:UnspecifiedMatching
MONDO:0015877	obsolete malformative syndrome with dentinogenesis imperfecta	skos:exactMatch	Orphanet:180766	Malformative syndrome with dentinogenesis imperfecta	semapv:UnspecifiedMatching
MONDO:0015878	obsolete rare disease with autism	skos:exactMatch	Orphanet:180772	Rare disease with autism	semapv:UnspecifiedMatching
MONDO:0015879	obsolete non-syndromic diaphragmatic or thoracic malformation	skos:exactMatch	Orphanet:180776	Non-syndromic diaphragmatic or thoracic malformation	semapv:UnspecifiedMatching
MONDO:0015880	obsolete syndromic diaphragmatic or thoracic malformation	skos:exactMatch	Orphanet:180779	Syndromic diaphragmatic or thoracic malformation	semapv:UnspecifiedMatching
MONDO:0015881	obsolete gastroesophageal tumor	skos:exactMatch	Orphanet:180821	Rare gastroesophageal tumor	semapv:UnspecifiedMatching
MONDO:0015882	obsolete rare tumor of pancreas	skos:exactMatch	Orphanet:180824	Rare tumor of pancreas	semapv:UnspecifiedMatching
MONDO:0015883	hidrotic ectodermal dysplasia, Halal type	skos:exactMatch	Orphanet:1809	Hidrotic ectodermal dysplasia, Halal type	semapv:UnspecifiedMatching
MONDO:0015884	autosomal dominant hypohidrotic ectodermal dysplasia	skos:exactMatch	Orphanet:1810	Autosomal dominant hypohidrotic ectodermal dysplasia	semapv:UnspecifiedMatching
MONDO:0015885	obsolete rare insulin-resistance syndrome	skos:exactMatch	Orphanet:181368	Rare insulin-resistance syndrome	semapv:UnspecifiedMatching
MONDO:0015886	obsolete rare diabetes mellitus type 1	skos:exactMatch	Orphanet:181371	Rare diabetes mellitus type 1	semapv:UnspecifiedMatching
MONDO:0015887	obsolete rare diabetes mellitus type 2	skos:exactMatch	Orphanet:181376	Rare diabetes mellitus type 2	semapv:UnspecifiedMatching
MONDO:0015888	obsolete other rare diabetes mellitus	skos:exactMatch	Orphanet:181381	Other rare diabetes mellitus	semapv:UnspecifiedMatching
MONDO:0015889	obsolete rare hypothalamic or pituitary disease	skos:exactMatch	Orphanet:181384	Rare hypothalamic or pituitary disease	semapv:UnspecifiedMatching
MONDO:0015890	obsolete rare disorder with congenital hypogonadotropic hypogonadism	skos:exactMatch	Orphanet:181387	Rare disorder with multisystemic involvement and congenital hypogonadotropic hypogonadism	semapv:UnspecifiedMatching
MONDO:0015891	obsolete hypogonadotropic hypogonadism associated with other endocrinopathies	skos:exactMatch	Orphanet:181390	Endocrinopathy with congenital hypogonadotropic hypogonadism as a major feature	semapv:UnspecifiedMatching
MONDO:0015892	growth hormone insensitivity syndrome	skos:exactMatch	Orphanet:181393	Growth hormone insensitivity syndrome	semapv:UnspecifiedMatching
MONDO:0015893	obsolete rare hypothyroidism	skos:exactMatch	Orphanet:181396	Rare hypothyroidism	semapv:UnspecifiedMatching
MONDO:0015894	obsolete rare hyperthyroidism	skos:exactMatch	Orphanet:181399	Rare hyperthyroidism	semapv:UnspecifiedMatching
MONDO:0015895	obsolete syndrome with hypoparathyroidism	skos:exactMatch	Orphanet:181402	Syndrome with hypoparathyroidism	semapv:UnspecifiedMatching
MONDO:0015896	obsolete rare hypoparathyroidism	skos:exactMatch	Orphanet:181405	Rare hypoparathyroidism	semapv:UnspecifiedMatching
MONDO:0015897	obsolete rare hyperparathyroidism	skos:exactMatch	Orphanet:181408	Rare hyperparathyroidism	semapv:UnspecifiedMatching
MONDO:0015898	adrenogenital syndrome	skos:exactMatch	Orphanet:181412	Adrenogenital syndrome	semapv:UnspecifiedMatching
MONDO:0015899	obsolete rare primary hyperaldosteronism	skos:exactMatch	Orphanet:181415	Rare primary hyperaldosteronism	semapv:UnspecifiedMatching
MONDO:0015900	hypoaldosteronism disease	skos:exactMatch	Orphanet:181419	Rare hypoaldosteronism	semapv:UnspecifiedMatching
MONDO:0015901	obsolete rare inherited hyperlipidemia	skos:exactMatch	Orphanet:181422	Rare hyperlipidemia	semapv:UnspecifiedMatching
MONDO:0015902	obsolete major hypertriglyceridemia	skos:exactMatch	Orphanet:181425	OBSOLETE: Rare major hypertriglyceridemia	semapv:UnspecifiedMatching
MONDO:0015903	hyperalphalipoproteinemia	skos:exactMatch	Orphanet:181428	Familial Hyperalphalipoproteinemia	semapv:UnspecifiedMatching
MONDO:0015904	obsolete rare hypolipidemia	skos:exactMatch	Orphanet:181431	Rare hypolipidemia	semapv:UnspecifiedMatching
MONDO:0015905	syndromic dyslipidemia	skos:exactMatch	Orphanet:181437	Rare syndromic dyslipidemia	semapv:UnspecifiedMatching
MONDO:0015906	obsolete rare disorder with hypergonadotropic hypogonadism	skos:exactMatch	Orphanet:181441	Rare disorder with hypergonadotropic hypogonadism	semapv:UnspecifiedMatching
MONDO:0015908	chromomycosis	skos:exactMatch	Orphanet:182	Chromomycosis	semapv:UnspecifiedMatching
MONDO:0015909	aplastic anemia	skos:exactMatch	Orphanet:182040	Rare aplastic anemia	semapv:UnspecifiedMatching
MONDO:0015910	obsolete rare constitutional hemolytic anemia	skos:exactMatch	Orphanet:182043	Rare constitutional hemolytic anemia	semapv:UnspecifiedMatching
MONDO:0015911	obsolete rare acquired hemolytic anemia	skos:exactMatch	Orphanet:182047	Rare acquired hemolytic anemia	semapv:UnspecifiedMatching
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	skos:exactMatch	OMIM:155100	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	semapv:UnspecifiedMatching
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	skos:exactMatch	Orphanet:182050	MYH9-related disease	semapv:UnspecifiedMatching
MONDO:0015913	obsolete rare thrombotic disease of hematologic origin	skos:exactMatch	Orphanet:182054	Rare thrombotic disease of hematologic origin	semapv:UnspecifiedMatching
MONDO:0015914	primary orthostatic hypotension	skos:exactMatch	Orphanet:182058	Primary orthostatic hypotension	semapv:UnspecifiedMatching
MONDO:0015915	obsolete cerebellar malformation	skos:exactMatch	Orphanet:182061	Cerebellar malformation	semapv:UnspecifiedMatching
MONDO:0015916	obsolete rare neuroinflammatory or neuroimmunological disease	skos:exactMatch	Orphanet:182064	Rare neuroinflammatory or neuroimmunological disease	semapv:UnspecifiedMatching
MONDO:0015918	obsolete rare neurodegenerative disease	skos:exactMatch	Orphanet:182070	Rare neurodegenerative disease	semapv:UnspecifiedMatching
MONDO:0015919	obsolete syndromic neurometabolic disease with non-X-linked intellectual disability	skos:exactMatch	Orphanet:182073	OBSOLETE: Syndromic neurometabolic disease with non-X-linked intellectual disability	semapv:UnspecifiedMatching
MONDO:0015920	obsolete syndromic neurometabolic disease with X-linked intellectual disability	skos:exactMatch	Orphanet:182076	OBSOLETE: Syndromic neurometabolic disease with X-linked intellectual disability	semapv:UnspecifiedMatching
MONDO:0015921	obsolete ARX-related epileptic encephalopathy	skos:exactMatch	Orphanet:182079	ARX-related epileptic encephalopathy	semapv:UnspecifiedMatching
MONDO:0015922	obsolete channelopathy with epilepsy	skos:exactMatch	Orphanet:182083	Channelopathy with epilepsy	semapv:UnspecifiedMatching
MONDO:0015923	acquired peripheral neuropathy	skos:exactMatch	Orphanet:182086	Acquired peripheral neuropathy	semapv:UnspecifiedMatching
MONDO:0015924	pulmonary arterial hypertension	skos:exactMatch	Orphanet:182090	Pulmonary arterial hypertension	semapv:UnspecifiedMatching
MONDO:0015925	interstitial lung disease	skos:exactMatch	Orphanet:182095	Interstitial lung disease	semapv:UnspecifiedMatching
MONDO:0015926	pneumoconiosis	skos:exactMatch	Orphanet:182098	Pneumoconiosis	semapv:UnspecifiedMatching
MONDO:0015927	idiopathic eosinophilic pneumonia	skos:exactMatch	Orphanet:182101	Idiopathic eosinophilic pneumonia	semapv:UnspecifiedMatching
MONDO:0015928	obsolete secondary interstitial lung disease in childhood and adulthood associated with a connective tissue disease	skos:exactMatch	Orphanet:182104	Secondary interstitial lung disease in childhood and adulthood associated with a connective tissue disease	semapv:UnspecifiedMatching
MONDO:0015929	thoracic malformation	skos:exactMatch	Orphanet:182108	Thoracic malformation	semapv:UnspecifiedMatching
MONDO:0015930	obsolete respiratory malformation	skos:exactMatch	Orphanet:182111	Respiratory malformation	semapv:UnspecifiedMatching
MONDO:0015931	obsolete rare urogenital tumor	skos:exactMatch	Orphanet:182114	Rare urogenital tumor	semapv:UnspecifiedMatching
MONDO:0015932	obsolete non-syndromic urogenital tract malformation of female	skos:exactMatch	Orphanet:182117	Non-syndromic urogenital tract malformation of female	semapv:UnspecifiedMatching
MONDO:0015933	obsolete non-syndromic urogenital tract malformation of male	skos:exactMatch	Orphanet:182121	Non-syndromic urogenital tract malformation of male	semapv:UnspecifiedMatching
MONDO:0015934	obsolete non-syndromic urogenital tract malformation of male and female	skos:exactMatch	Orphanet:182124	Non-syndromic urogenital tract malformation of male and female	semapv:UnspecifiedMatching
MONDO:0015935	extragonadal germinoma	skos:exactMatch	Orphanet:182127	Extragonadal germinoma	semapv:UnspecifiedMatching
MONDO:0015936	obsolete rare tumor of endocrine glands	skos:exactMatch	Orphanet:182130	Tumor of endocrine glands	semapv:UnspecifiedMatching
MONDO:0015937	obsolete rare inflammatory eye disease	skos:exactMatch	Orphanet:182214	OBSOLETE: Rare inflammatory eye disease	semapv:UnspecifiedMatching
MONDO:0015939	obsolete systemic autoimmune disease	skos:exactMatch	Orphanet:182228	Systemic autoimmune disease	semapv:UnspecifiedMatching
